gene_id,gene_symbol,gene_name,GSM4996084,GSM4996085,GSM4996086,GSM4996087,GSM4996088,GSM4996089,GSM4996090,GSM4996091,GSM4996092,GSM4996093,GSM4996094,GSM4996095,GSM4996096,GSM4996097,GSM4996098,GSM4996099,GSM4996100,GSM4996101
401149,LINC01061,long intergenic non-protein coding RNA 1061,197,201,368,303,504,197,149,174,143,114,125,160,168,164,206,222,170,228
107983979,,,27,42,81,60,98,33,16,32,35,20,24,38,21,28,49,32,44,42
101926918,GTF2IP12,general transcription factor IIi pseudogene 12,23,32,35,30,51,27,14,28,18,11,15,19,18,21,26,37,19,29
645513,SEPTIN7P14,septin 7 pseudogene 14,88,110,117,87,113,79,97,89,112,82,65,78,56,75,85,72,67,100
8654,PDE5A,phosphodiesterase 5A,1563,1993,1692,1540,1780,1348,1087,1354,1437,999,846,1175,945,1088,1217,916,873,1149
105377396,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105377397,LOC105377397,uncharacterized LOC105377397,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927007,LINC01365,long intergenic non-protein coding RNA 1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100996694,LINC02502,long intergenic non-protein coding RNA 2502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4085,MAD2L1,mitotic arrest deficient 2 like 1,628,701,584,278,242,264,277,166,175,234,172,229,406,411,506,308,274,455
11107,PRDM5,PR/SET domain 5,368,391,422,350,374,280,202,200,213,154,155,206,246,308,332,318,317,389
105377399,PRDM5-DT,PRDM5 divergent transcript,11,9,9,10,8,6,13,7,3,4,5,14,5,3,14,9,5,10
79625,NDNF,neuron derived neurotrophic factor,25866,33694,29066,20539,22157,17619,902,894,803,764,700,888,2921,3332,4187,3338,3078,3898
105377400,NDNF-AS1,NDNF antisense RNA 1,3,3,6,2,5,4,0,0,0,0,0,0,0,0,0,2,0,2
79931,TNIP3,TNFAIP3 interacting protein 3,14,27,18,20,30,16,11,13,8,18,18,15,7,6,6,5,3,16
84109,QRFPR,pyroglutamylated RFamide peptide receptor,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
107986309,LOC107986309,uncharacterized LOC107986309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986310,LOC107986310,uncharacterized LOC107986310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377401,LOC105377401,uncharacterized LOC105377401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377402,LOC105377402,uncharacterized LOC105377402,0,2,0,1,1,1,3,0,1,0,0,1,1,0,0,1,0,3
308,ANXA5,annexin A5,39731,45602,32043,27870,24992,28350,46685,34769,34713,30338,25190,31413,24392,23660,28272,23208,21054,29659
132332,SMIM43,small integral membrane protein 43,2182,2532,2078,1641,1458,1573,249,189,132,152,170,178,147,168,158,171,145,241
100192379,PP12613,uncharacterized LOC100192379,172,164,163,149,138,152,31,14,22,13,17,25,19,13,22,15,17,18
5393,EXOSC9,exosome component 9,953,1171,988,675,665,628,619,401,468,472,356,468,449,474,607,410,365,568
890,CCNA2,cyclin A2,1756,1990,1723,951,898,857,707,583,640,647,484,640,824,819,1002,646,570,904
55212,BBS7,Bardet-Biedl syndrome 7,1203,1447,1408,1061,1242,960,1244,1054,1155,870,777,1054,730,771,973,816,753,1009
7222,TRPC3,transient receptor potential cation channel subfamily C member 3,3,3,12,4,4,6,0,1,1,1,0,1,0,0,2,0,0,0
102724158,TRPC3-AS1,TRPC3 antisense RNA 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268469,LOC112268469,uncharacterized LOC112268469,17,21,22,13,21,14,32,22,20,21,20,21,20,16,23,15,19,21
84162,BLTP1,bridge-like lipid transfer protein family member 1,2540,2984,3137,2972,3842,2398,2376,3267,3051,2071,2356,3102,2256,2343,2855,2749,2560,3681
132612,ADAD1,adenosine deaminase domain containing 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3558,IL2,interleukin 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59067,IL21,interleukin 21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100996941,IL21-AS1,IL21 antisense RNA 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166379,BBS12,Bardet-Biedl syndrome 12,156,180,136,128,141,122,186,167,178,129,110,143,128,114,147,151,128,167
729338,CETN4P,"centrin 4, pseudogene",4,6,7,2,1,3,8,8,10,6,7,7,3,4,5,4,2,11
2247,FGF2,fibroblast growth factor 2,2019,2335,2192,2115,2279,1731,2824,3103,3202,2531,2376,2878,1384,1402,1767,1657,1525,1958
11162,NUDT6,nudix hydrolase 6,267,298,260,236,251,215,279,313,348,264,245,328,168,178,225,195,170,238
166378,AFG2A,AAA ATPase AFG2A,210,241,232,154,192,148,268,306,245,187,188,335,197,170,225,171,164,240
105377404,LOC105377404,uncharacterized LOC105377404,2,1,2,2,0,2,6,2,3,2,2,2,2,0,3,2,1,3
10252,SPRY1,sprouty RTK signaling antagonist 1,133,180,117,133,136,139,138,134,121,85,70,115,160,124,162,125,105,169
100189197,TRC-GCA2-1,tRNA-Cys (anticodon GCA) 2-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
107986311,LINC02435,long intergenic non-protein coding RNA 2435,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
105377405,LOC105377405,uncharacterized LOC105377405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285419,LINC01091,long intergenic non-protein coding RNA 1091,4,6,2,2,0,4,0,1,4,1,0,0,0,0,2,2,0,2
105377407,LOC105377407,uncharacterized LOC105377407,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
105377406,LOC105377406,uncharacterized LOC105377406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105377408,LOC105377408,uncharacterized LOC105377408,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101927087,LINC02516,long intergenic non-protein coding RNA 2516,2,1,2,4,3,0,1,0,1,0,0,2,1,1,0,1,0,4
57182,ANKRD50,ankyrin repeat domain 50,1157,1350,1273,1117,1310,936,1115,1363,1362,894,1003,1426,1038,1046,1239,1054,977,1319
79633,FAT4,FAT atypical cadherin 4,1420,1719,1710,1478,2021,1429,2096,3363,3088,1581,2275,2924,1940,1775,2244,1754,1651,2213
100302267,MIR2054,microRNA 2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927109,LINC02379,long intergenic non-protein coding RNA 2379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377409,LOC105377409,uncharacterized LOC105377409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105377410,LOC105377410,uncharacterized LOC105377410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377411,LOC105377411,uncharacterized LOC105377411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
102724210,LOC102724210,uncharacterized LOC102724210,0,1,1,0,0,0,15,6,16,14,8,9,0,0,1,0,1,0
107986312,LOC107986312,uncharacterized LOC107986312,1,0,0,0,0,0,1,1,0,2,3,1,1,1,0,0,0,0
105377412,LOC105377412,uncharacterized LOC105377412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377413,,,0,0,0,0,1,0,0,1,2,0,0,3,1,1,0,0,0,0
27152,INTU,inturned planar cell polarity protein,150,171,209,147,191,117,377,417,414,278,304,340,161,164,193,167,163,248
83447,SLC25A31,solute carrier family 25 member 31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105377414,LOC105377414,uncharacterized LOC105377414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22824,HSPA4L,heat shock protein family A (Hsp70) member 4 like,432,567,440,532,640,474,718,806,748,749,637,796,315,390,437,525,471,666
10733,PLK4,polo like kinase 4,269,331,278,150,151,113,118,86,93,123,76,122,220,223,267,177,159,258
256471,MFSD8,major facilitator superfamily domain containing 8,262,333,356,314,339,257,326,262,302,290,229,333,190,210,316,266,233,358
80167,ABHD18,abhydrolase domain containing 18,236,279,319,299,360,216,280,279,286,218,227,280,197,215,288,286,272,342
55132,LARP1B,La ribonucleoprotein 1B,364,441,433,319,371,309,453,421,440,336,305,380,335,367,490,377,335,452
10424,PGRMC2,progesterone receptor membrane component 2,2477,2953,2725,2653,2532,2353,5161,4007,4151,3672,2738,3319,2124,2210,2809,2339,2192,2908
100507487,LINC02615,long intergenic non-protein coding RNA 2615,25,41,45,28,57,31,46,60,59,36,29,44,29,36,37,32,27,47
101927259,LOC101927259,uncharacterized LOC101927259,1,1,1,5,4,2,2,1,2,1,0,0,2,0,1,0,2,0
79960,JADE1,jade family PHD finger 1,400,486,458,412,518,379,621,705,638,485,473,659,681,623,832,718,658,837
132320,SCLT1,sodium channel and clathrin linker 1,252,282,269,180,203,180,265,236,217,228,168,247,227,233,278,228,227,338
132321,C4orf33,chromosome 4 open reading frame 33,102,131,113,100,127,113,123,70,83,94,79,112,63,79,115,83,79,126
105377416,LOC105377416,uncharacterized LOC105377416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377417,LOC105377417,uncharacterized LOC105377417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927282,LINC02466,long intergenic non-protein coding RNA 2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986313,LINC02465,long intergenic non-protein coding RNA 2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377418,LOC105377418,uncharacterized LOC105377418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377420,LINC02479,long intergenic non-protein coding RNA 2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377422,LOC105377422,uncharacterized LOC105377422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377423,LOC105377423,uncharacterized LOC105377423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377424,LINC02377,long intergenic non-protein coding RNA 2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927305,SNHG27,small nucleolar RNA host gene 27,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
105377425,LOC105377425,uncharacterized LOC105377425,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
105377428,LOC105377428,uncharacterized LOC105377428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986236,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104355285,LINC01256,long intergenic non-protein coding RNA 1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377431,LOC105377431,uncharacterized LOC105377431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377432,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927359,PCDH10-DT,PCDH10 divergent transcript,2,5,12,1,1,4,7,1,3,2,6,3,2,0,0,1,1,1
57575,PCDH10,protocadherin 10,407,385,386,295,370,284,623,644,458,353,326,462,54,56,83,43,59,87
132430,PABPC4L,poly(A) binding protein cytoplasmic 4 like,20,23,20,20,21,15,8,12,13,14,7,8,29,25,30,39,20,39
105377434,LINC02462,long intergenic non-protein coding RNA 2462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377436,LOC105377436,uncharacterized LOC105377436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377438,LOC105377438,uncharacterized LOC105377438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377437,LOC105377437,uncharacterized LOC105377437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377439,LINC02485,long intergenic non-protein coding RNA 2485,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0
100507528,LINC00613,long intergenic non-protein coding RNA 613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377441,LINC02511,long intergenic non-protein coding RNA 2511,13,13,18,16,25,14,83,65,87,65,62,84,80,72,117,90,79,97
729307,LINC02510,long intergenic non-protein coding RNA 2510,1,1,2,2,2,0,1,2,0,3,3,1,2,3,1,3,1,5
105377442,LOC105377442,uncharacterized LOC105377442,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
54510,PCDH18,protocadherin 18,4813,5805,4865,4670,4948,4581,6189,6400,6304,4265,4418,5468,5698,5778,7063,5766,5478,7375
105377443,LINC02172,long intergenic non-protein coding RNA 2172,5,2,0,0,0,3,6,6,7,8,1,6,5,2,5,1,4,2
101927414,LOC101927414,uncharacterized LOC101927414,1,0,0,0,0,0,2,3,2,1,0,3,0,1,0,0,1,2
107986314,LOC107986314,uncharacterized LOC107986314,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0
105377444,LOC105377444,uncharacterized LOC105377444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377445,LOC105377445,uncharacterized LOC105377445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986315,LOC107986315,uncharacterized LOC107986315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105377447,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
641365,LINC00616,long intergenic non-protein coding RNA 616,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
641364,SLC7A11-AS1,SLC7A11 antisense RNA 1,602,629,643,577,810,538,248,656,573,368,501,740,251,226,328,399,367,542
23657,SLC7A11,solute carrier family 7 member 11,11814,14195,13961,12989,15675,10950,10094,13431,12806,10719,11759,15693,5078,5349,6437,8162,7572,11116
105377446,LINC00498,long intergenic non-protein coding RNA 498,4,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0
100874047,LINC00499,long intergenic non-protein coding RNA 499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377448,LOC105377448,uncharacterized LOC105377448,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25819,NOCT,nocturnin,126,128,91,129,127,113,119,101,97,102,105,124,82,75,77,88,85,116
1998,ELF2,E74 like ETS transcription factor 2,539,595,589,571,611,446,569,497,499,442,374,513,475,455,631,575,497,694
105379412,ELF2-DT,ELF2 divergent transcript,6,3,5,2,11,2,1,0,0,0,0,0,0,0,0,0,0,0
84709,MGARP,mitochondria localized glutamic acid rich protein,2238,2474,1941,1494,1402,1607,1111,822,836,737,610,711,464,595,671,458,434,532
4717,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,467,522,403,370,314,408,622,411,399,386,339,407,382,348,414,371,304,430
80155,NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",1613,1823,1863,1301,1380,1085,1312,1301,1198,995,980,1249,1261,1251,1578,1272,1126,1550
105377449,,,8,16,15,25,26,9,7,6,11,4,5,6,5,6,8,10,12,10
107984036,RAB33B-AS1,RAB33B antisense RNA 1,36,28,36,22,35,23,31,23,20,22,20,15,9,19,21,22,16,39
83452,RAB33B,"RAB33B, member RAS oncogene family",354,377,336,316,392,301,470,374,407,387,333,442,272,301,340,339,300,396
80854,SETD7,"SET domain containing 7, histone lysine methyltransferase",4801,5409,4713,4328,4939,4111,5394,6617,5923,4826,5050,6584,3731,3526,4426,4102,3837,5304
105377451,LOC105377451,uncharacterized LOC105377451,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
105377622,LOC105377622,uncharacterized LOC105377622,25,26,35,26,38,29,6,6,9,9,7,11,15,18,27,33,22,32
101927490,QKILA,QKI interacting lncRNA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4258,MGST2,microsomal glutathione S-transferase 2,190,252,164,160,141,172,213,126,127,111,88,106,88,75,118,88,102,115
55534,MAML3,mastermind like transcriptional coactivator 3,141,145,152,180,212,178,74,71,79,62,64,78,86,99,105,155,140,169
105377452,LOC105377452,uncharacterized LOC105377452,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
101927516,MAML3-AS1,MAML3 antisense RNA 1,0,0,2,4,3,1,0,1,0,0,0,1,0,0,0,0,1,2
60592,SCOC,short coiled-coil protein,1082,1350,1386,1035,958,820,1990,1306,1659,1374,1120,1286,873,895,1167,956,837,1152
100129858,SCOC-AS1,SCOC antisense RNA 1,10,13,16,11,6,11,9,4,9,8,5,7,5,3,7,4,4,9
1047,CLGN,calmegin,20,15,9,17,19,16,17,18,9,17,4,17,25,21,29,25,15,32
152586,MGAT4D,MGAT4 family member D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255520,ELMOD2,ELMO domain containing 2,876,1198,1118,917,977,841,1175,1024,1095,930,773,910,617,688,816,738,676,927
7350,UCP1,uncoupling protein 1,4,10,10,5,14,6,6,4,1,4,2,4,7,2,3,4,4,9
23158,TBC1D9,TBC1 domain family member 9,746,852,738,720,818,684,1134,1043,1079,948,900,1152,759,702,843,773,694,941
644962,TNRC18P1,trinucleotide repeat containing 18 pseudogene 1,1,0,3,0,2,2,5,2,0,2,0,0,1,0,0,1,0,1
57484,RNF150,ring finger protein 150,444,536,485,595,606,525,962,1042,982,933,964,1259,384,412,512,655,590,683
27309,NOAZFP,nucleolar atypical zinc finger,681,778,630,569,536,511,821,643,658,648,513,700,595,551,691,646,517,704
100507639,LINC02432,long intergenic non-protein coding RNA 2432,22,26,16,8,8,9,1,2,0,1,0,2,1,4,5,0,2,4
105377456,LINC02276,long intergenic non-protein coding RNA 2276,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3600,IL15,interleukin 15,165,194,183,150,123,117,219,164,194,242,186,176,65,64,96,77,83,102
8821,INPP4B,inositol polyphosphate-4-phosphatase type II B,268,349,355,267,296,227,96,128,111,70,102,112,126,115,146,140,114,172
101927613,INPP4B-AS1,INPP4B antisense RNA 1,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0
105377457,INPP4B-AS2,INPP4B antisense RNA 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986194,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
105377623,USP38-DT,USP38 divergent transcript,3,4,4,2,5,5,5,4,3,5,2,0,3,3,2,3,3,6
84640,USP38,ubiquitin specific peptidase 38,575,641,592,560,531,446,689,689,641,530,499,684,490,482,563,522,500,644
2549,GAB1,GRB2 associated binding protein 1,493,619,548,588,680,522,479,498,461,346,413,494,439,468,494,522,448,618
100423017,MIR3139,microRNA 3139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100128055,SMARCA5-AS1,SMARCA5 antisense RNA 1,79,84,96,82,87,74,72,83,85,59,75,96,77,72,82,69,55,87
8467,SMARCA5,SNF2 related chromatin remodeling ATPase 5,3303,3883,3771,2948,3350,2537,3188,2779,2858,2477,2068,2912,2500,2530,3024,2928,2592,3640
441046,GUSBP5,GUSB pseudogene 5,16,13,13,15,12,7,9,14,7,10,4,9,5,18,18,7,6,19
166752,FREM3,FRAS1 related extracellular matrix 3,2,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0
105377458,LOC105377458,uncharacterized LOC105377458,2,2,4,5,5,2,1,3,3,2,0,0,2,2,7,2,7,11
105377459,LOC105377459,uncharacterized LOC105377459,5,4,6,7,4,3,6,8,3,3,2,7,2,1,3,1,3,4
2996,GYPE,glycophorin E (MNS blood group),82,104,81,69,89,72,110,87,110,74,91,99,78,89,88,83,68,125
101927636,LOC101927636,uncharacterized LOC101927636,6,2,1,2,6,0,4,4,5,4,3,0,1,0,1,2,2,3
2994,GYPB,glycophorin B (MNS blood group),3,3,0,1,0,0,0,2,0,1,0,1,1,1,0,1,1,5
105377460,LOC105377460,uncharacterized LOC105377460,1,2,0,1,6,2,2,0,3,0,0,2,0,2,0,1,1,0
2993,GYPA,glycophorin A (MNS blood group),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
107986317,,,2,1,2,5,0,2,3,0,3,1,0,0,1,1,1,3,3,1
105377461,,,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
105377462,LOC105377462,uncharacterized LOC105377462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646576,HHIP-AS1,HHIP antisense RNA 1,48,52,52,58,47,55,91,48,51,50,44,53,69,63,73,48,47,65
64399,HHIP,hedgehog interacting protein,212,196,188,173,188,191,335,279,292,230,235,277,322,238,308,207,186,284
10393,ANAPC10,anaphase promoting complex subunit 10,219,235,225,182,175,170,326,217,245,213,164,220,180,195,205,224,176,263
6059,ABCE1,ATP binding cassette subfamily E member 1,2439,2849,2489,2003,2035,1709,2377,1993,2092,1844,1595,2043,2039,2088,2480,2218,1957,2760
54726,OTUD4,OTU deubiquitinase 4,1180,1447,1464,1261,1415,1050,1388,1572,1485,1116,1152,1577,1155,1161,1373,1212,1166,1620
105377465,LOC105377465,uncharacterized LOC105377465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377466,LINC02266,long intergenic non-protein coding RNA 2266,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
4086,SMAD1,SMAD family member 1,293,336,257,273,256,248,290,210,291,185,191,253,175,218,267,256,233,295
101927659,SMAD1-AS2,SMAD1 antisense RNA 2,1,2,1,0,1,1,1,0,0,1,1,0,0,0,2,1,0,0
104326058,SMAD1-AS1,SMAD1 antisense RNA 1,29,45,36,26,30,32,36,29,30,15,26,29,16,29,27,31,28,32
285422,LOC285422,uncharacterized LOC285422,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
105377467,LINC02491,long intergenic non-protein coding RNA 2491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166785,MMAA,metabolism of cobalamin associated A,240,302,283,236,268,248,389,336,331,260,259,321,243,217,281,275,271,360
646603,C4orf51,chromosome 4 open reading frame 51,121,151,178,130,184,121,163,146,161,110,96,123,103,110,137,110,107,128
152485,ZNF827,zinc finger protein 827,417,475,533,379,578,392,361,476,464,319,369,439,368,361,501,343,322,424
105377468,LOC105377468,uncharacterized LOC105377468,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,2,0
105377469,LOC105377469,uncharacterized LOC105377469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100505545,LINC01095,long intergenic non-protein coding RNA 1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377470,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11157,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",321,312,264,217,212,192,255,255,214,219,206,263,304,262,278,280,237,364
345051,REELD1,reeler domain containing 1,3,0,5,3,2,1,3,3,3,0,0,0,0,1,1,3,3,3
84068,SLC10A7,solute carrier family 10 member 7,170,195,191,210,241,165,215,167,190,141,144,167,157,137,186,174,150,238
105377472,SLC10A7-AS1,SLC10A7 antisense RNA 1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
102465837,MIR7849,microRNA 7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,POU4F2,POU class 4 homeobox 2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
83894,TTC29,tetratricopeptide repeat domain 29,2,9,2,7,2,6,1,2,2,1,2,3,0,2,0,1,1,3
105377474,LOC105377474,uncharacterized LOC105377474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377473,TTC29-AS1,TTC29 antisense RNA 1,0,1,0,0,0,0,5,10,7,3,6,5,2,0,0,0,0,2
105377475,LOC105377475,uncharacterized LOC105377475,0,0,0,0,0,0,3,5,3,1,0,4,0,0,1,0,0,0
105377476,LOC105377476,uncharacterized LOC105377476,0,0,0,1,0,0,0,2,1,0,0,1,0,1,1,0,2,0
100313938,MIR548G,microRNA 548g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,EDNRA,endothelin receptor type A,346,484,411,362,314,303,537,511,619,385,418,485,75,88,110,116,88,127
105377478,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105377477,LINC02507,long intergenic non-protein coding RNA 2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55751,TMEM184C,transmembrane protein 184C,1550,1715,1523,1407,1394,1399,1768,1626,1635,1346,1207,1486,1118,1195,1450,1224,1099,1531
90826,PRMT9,protein arginine methyltransferase 9,584,671,648,567,617,475,748,578,585,489,396,511,415,455,522,452,413,591
79658,ARHGAP10,Rho GTPase activating protein 10,450,571,459,424,418,386,729,550,549,454,404,488,452,466,553,466,406,533
100616246,MIR4799,microRNA 4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,NR3C2,nuclear receptor subfamily 3 group C member 2,33,38,34,42,49,45,12,17,15,5,6,13,1,6,8,4,7,7
102724672,LOC102724672,uncharacterized LOC102724672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
107986195,NR3C2-DT,NR3C2 divergent transcript,0,2,1,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0
105377483,LOC105377483,uncharacterized LOC105377483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377481,LOC105377481,uncharacterized LOC105377481,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
105377480,LOC105377480,uncharacterized LOC105377480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986319,LINC02430,long intergenic non-protein coding RNA 2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101927849,LINC02355,long intergenic non-protein coding RNA 2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986320,LOC107986320,uncharacterized LOC107986320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285423,IQCM,IQ motif containing M,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105377479,LOC105377479,uncharacterized LOC105377479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166614,DCLK2,doublecortin like kinase 2,172,235,352,245,403,200,169,187,181,143,130,203,135,126,163,171,157,221
987,LRBA,LPS responsive beige-like anchor protein,1228,1666,1571,1390,1655,1161,1221,1567,1508,1050,1114,1478,982,1038,1247,1176,1041,1468
729558,LRBA-AS1,LRBA antisense RNA 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10586,MAB21L2,mab-21 like 2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6189,RPS3A,ribosomal protein S3A,16043,19042,13367,13079,10394,14199,22132,13210,14612,14702,10881,12724,13749,14894,17729,16543,14969,19803
114655,SNORD73B,"small nucleolar RNA, C/D box U73B",0,1,1,2,0,0,0,1,0,0,2,0,0,2,2,0,2,1
8944,SNORD73A,"small nucleolar RNA, C/D box 73A",10,7,8,8,8,5,9,1,5,7,5,5,7,6,9,6,7,6
152503,SH3D19,SH3 domain containing 19,1535,1911,1749,2076,2213,1674,2790,2882,2937,2430,2431,3232,2652,2735,3188,3215,3017,4214
107986196,SH3D19-AS1,SH3D19 antisense RNA 1,62,39,38,56,52,40,54,64,64,49,52,62,47,55,71,62,58,98
105377485,LOC105377485,uncharacterized LOC105377485,1,4,3,2,7,2,4,2,4,3,2,3,3,4,2,6,3,3
